harga,luas_bangunan,luas_tanah,kamar_tidur,kamar_mandi,garasi,kota
2300000000.0,131.0,55.0,4.0,3.0,0.0,Jakarta Barat
1350000000.0,73.0,36.0,3.0,3.0,0.0,Jakarta Barat
2500000000.0,150.0,117.0,3.0,2.0,0.0,Jakarta Barat
2700000000.0,170.0,80.0,3.0,3.0,0.0,Jakarta Barat
2600000000.0,150.0,75.0,3.0,3.0,0.0,Jakarta Barat
2500000000.0,180.0,84.0,3.0,3.0,0.0,Jakarta Barat
1590000000.0,110.0,39.0,3.0,3.0,0.0,Jakarta Barat
2400000000.0,185.0,84.0,3.0,2.0,0.0,Jakarta Barat
4300000000.0,294.0,102.0,4.0,5.0,0.0,Jakarta Barat
3750000000.0,210.0,140.0,4.0,4.0,0.0,Jakarta Barat
2750000000.0,126.0,140.0,3.0,2.0,0.0,Jakarta Barat
3100000000.0,236.0,168.0,3.0,3.0,2.0,Jakarta Barat
3500000000.0,168.0,180.0,3.0,3.0,0.0,Jakarta Barat
1710000000.0,130.0,80.0,3.0,3.0,1.0,Jakarta Selatan
1950000000.0,150.0,95.0,4.0,4.0,0.0,Jakarta Selatan
2300000000.0,180.0,121.0,4.0,4.0,2.0,Jakarta Selatan
2400000000.0,160.0,113.0,4.0,4.0,2.0,Jakarta Selatan
1550000000.0,120.0,70.0,3.0,3.0,1.0,Jakarta Selatan
695000000.0,80.0,40.0,2.0,2.0,0.0,Jakarta Selatan
2640000000.0,140.0,110.0,4.0,4.0,0.0,Jakarta Selatan
4500000000.0,230.0,168.0,4.0,4.0,2.0,Jakarta Selatan
2640000000.0,140.0,110.0,4.0,4.0,1.0,Jakarta Selatan
1950000000.0,150.0,95.0,3.0,3.0,0.0,Jakarta Selatan
1450000000.0,130.0,97.0,3.0,3.0,2.0,Jakarta Selatan
3700000000.0,240.0,112.0,4.0,4.0,2.0,Jakarta Selatan
2000000000.0,160.0,125.0,5.0,5.0,2.0,Jakarta Selatan
3200000000.0,280.0,210.0,4.0,4.0,3.0,Jakarta Selatan
1950000000.0,150.0,96.0,3.0,3.0,1.0,Jakarta Selatan
1950000000.0,150.0,96.0,3.0,3.0,1.0,Jakarta Selatan
1650000000.0,110.0,78.0,3.0,3.0,0.0,Jakarta Selatan
2640000000.0,140.0,110.0,4.0,4.0,1.0,Jakarta Selatan
1250000000.0,120.0,77.0,3.0,3.0,1.0,Jakarta Selatan
5500000000.0,300.0,165.0,5.0,4.0,3.0,Jakarta Selatan
2500000000.0,240.0,126.0,5.0,4.0,0.0,Jakarta Selatan
3700000000.0,240.0,139.0,5.0,5.0,0.0,Jakarta Selatan
3720000000.0,240.0,112.0,4.0,4.0,2.0,Jakarta Selatan
2400000000.0,250.0,150.0,4.0,4.0,2.0,Jakarta Selatan
2900000000.0,230.0,92.0,4.0,4.0,0.0,Jakarta Selatan
2500000000.0,220.0,120.0,4.0,3.0,2.0,Jakarta Selatan
1520000000.0,130.0,77.0,4.0,4.0,0.0,Jakarta Selatan
3500000000.0,200.0,135.0,4.0,3.0,2.0,Jakarta Selatan
1400000000.0,120.0,78.0,3.0,2.0,1.0,Jakarta Selatan
3600000000.0,260.0,101.0,4.0,4.0,1.0,Jakarta Selatan
4950000000.0,300.0,202.0,4.0,4.0,2.0,Jakarta Selatan
1900000000.0,150.0,90.0,4.0,4.0,0.0,Jakarta Selatan
1550000000.0,160.0,126.0,4.0,4.0,0.0,Jakarta Selatan
2750000000.0,169.0,170.0,4.0,4.0,0.0,Jakarta Selatan
2300000000.0,165.0,120.0,3.0,3.0,0.0,Jakarta Selatan
1450000000.0,100.0,63.0,3.0,3.0,0.0,Jakarta Selatan
4950000000.0,320.0,223.0,6.0,6.0,1.0,Jakarta Selatan
1300000000.0,62.0,60.0,3.0,2.0,0.0,Jakarta Selatan
1680000000.0,132.0,60.0,3.0,3.0,0.0,Jakarta Selatan
1290000000.0,70.0,60.0,3.0,2.0,0.0,Jakarta Selatan
3500000000.0,250.0,216.0,3.0,2.0,0.0,Jakarta Selatan
4000000000.0,270.0,128.0,6.0,6.0,3.0,Jakarta Selatan
2700000000.0,180.0,118.0,3.0,3.0,0.0,Jakarta Selatan
949000000.0,74.0,60.0,3.0,2.0,1.0,Jakarta Selatan
2350000000.0,98.0,75.0,3.0,3.0,0.0,Jakarta Utara
3150000000.0,150.0,100.0,3.0,3.0,1.0,Jakarta Utara
5500000000.0,160.0,150.0,3.0,3.0,0.0,Jakarta Utara
7500000000.0,200.0,216.0,4.0,4.0,0.0,Jakarta Utara
2300000000.0,100.0,75.0,3.0,3.0,1.0,Jakarta Utara
3000000000.0,100.0,90.0,3.0,3.0,2.0,Jakarta Utara
4000000000.0,146.0,120.0,3.0,3.0,0.0,Jakarta Utara
5000000000.0,182.0,130.0,4.0,3.0,0.0,Jakarta Utara
3150000000.0,120.0,100.0,3.0,3.0,0.0,Jakarta Utara
7700000000.0,250.0,180.0,4.0,3.0,2.0,Jakarta Utara
3150000000.0,120.0,100.0,3.0,3.0,0.0,Jakarta Utara
4700000000.0,150.0,120.0,3.0,3.0,0.0,Jakarta Utara
4100000000.0,160.0,102.0,3.0,3.0,0.0,Jakarta Utara
1950000000.0,55.0,45.0,3.0,2.0,0.0,Jakarta Utara
6750000000.0,224.0,180.0,4.0,4.0,0.0,Jakarta Utara
3000000000.0,120.0,90.0,3.0,3.0,2.0,Jakarta Utara
3100000000.0,115.0,100.0,3.0,2.0,0.0,Jakarta Utara
1350000000.0,54.0,45.0,2.0,2.0,0.0,Jakarta Utara
2900000000.0,119.0,90.0,3.0,3.0,0.0,Jakarta Utara
2900000000.0,136.0,90.0,3.0,3.0,0.0,Jakarta Utara
4900000000.0,209.0,150.0,4.0,4.0,0.0,Jakarta Utara
2350000000.0,98.0,80.0,3.0,3.0,0.0,Jakarta Utara
6800000000.0,300.0,136.0,5.0,5.0,0.0,Jakarta Utara
3000000000.0,120.0,90.0,3.0,3.0,0.0,Jakarta Utara
6750000000.0,224.0,180.0,4.0,4.0,0.0,Jakarta Utara
5990000000.0,200.0,160.0,4.0,4.0,2.0,Jakarta Utara
5700000000.0,200.0,160.0,3.0,3.0,2.0,Jakarta Utara
4300000000.0,150.0,120.0,3.0,2.0,0.0,Jakarta Utara
4000000000.0,130.0,120.0,3.0,3.0,2.0,Jakarta Utara
5700000000.0,200.0,160.0,3.0,3.0,2.0,Jakarta Utara
7000000000.0,220.0,160.0,3.0,3.0,1.0,Jakarta Utara
5200000000.0,144.0,144.0,3.0,2.0,0.0,Jakarta Utara
2400000000.0,150.0,60.0,3.0,3.0,2.0,Jakarta Utara
7000000000.0,200.0,200.0,4.0,3.0,1.0,Jakarta Utara
4200000000.0,120.0,102.0,3.0,3.0,0.0,Jakarta Utara
4750000000.0,200.0,120.0,3.0,2.0,1.0,Jakarta Utara
5350000000.0,208.0,144.0,4.0,3.0,0.0,Jakarta Utara
6000000000.0,300.0,160.0,4.0,3.0,0.0,Jakarta Utara
5500000000.0,200.0,204.0,4.0,2.0,0.0,Jakarta Barat
1750000000.0,140.0,64.0,3.0,4.0,0.0,Jakarta Barat
3600000000.0,200.0,120.0,4.0,3.0,0.0,Jakarta Barat
6000000000.0,325.0,200.0,3.0,3.0,1.0,Jakarta Barat
4500000000.0,250.0,140.0,4.0,3.0,0.0,Jakarta Barat
1300000000.0,150.0,56.0,3.0,3.0,0.0,Jakarta Barat
4600000000.0,200.0,144.0,4.0,3.0,2.0,Jakarta Barat
3200000000.0,200.0,150.0,6.0,5.0,0.0,Jakarta Barat
2600000000.0,177.0,117.0,4.0,3.0,0.0,Jakarta Barat
2340000000.0,120.0,97.0,3.0,2.0,1.0,Jakarta Barat
2340000000.0,120.0,97.0,3.0,2.0,0.0,Jakarta Barat
4200000000.0,250.0,160.0,4.0,3.0,1.0,Jakarta Barat
2340000000.0,120.0,97.0,3.0,2.0,1.0,Jakarta Barat
6250000000.0,185.0,175.0,2.0,2.0,0.0,Jakarta Selatan
1750000000.0,140.0,64.0,3.0,4.0,0.0,Jakarta Barat
1880000000.0,110.0,80.0,3.0,3.0,2.0,Jakarta Barat
2200000000.0,140.0,125.0,3.0,3.0,2.0,Jakarta Barat
2850000000.0,165.0,150.0,4.0,2.0,0.0,Jakarta Barat
1880000000.0,110.0,80.0,3.0,3.0,2.0,Jakarta Barat
2200000000.0,140.0,125.0,3.0,3.0,2.0,Jakarta Barat
2500000000.0,186.0,125.0,3.0,3.0,0.0,Jakarta Barat
2300000000.0,150.0,125.0,3.0,3.0,0.0,Jakarta Barat
2300000000.0,150.0,125.0,3.0,3.0,0.0,Jakarta Barat
1550000000.0,85.0,60.0,3.0,3.0,0.0,Jakarta Barat
1850000000.0,120.0,80.0,3.0,3.0,0.0,Jakarta Barat
2150000000.0,150.0,125.0,3.0,3.0,0.0,Jakarta Barat
1850000000.0,120.0,80.0,3.0,3.0,0.0,Jakarta Barat
2150000000.0,150.0,125.0,3.0,3.0,0.0,Jakarta Barat
2300000000.0,150.0,125.0,3.0,3.0,0.0,Jakarta Barat
2300000000.0,150.0,125.0,3.0,3.0,0.0,Jakarta Barat
3200000000.0,239.0,250.0,4.0,3.0,1.0,Jakarta Barat
1950000000.0,149.0,125.0,3.0,3.0,2.0,Jakarta Barat
408000000.0,35.0,18.0,2.0,1.0,0.0,Jakarta Timur
495000000.0,33.0,17.0,2.0,1.0,0.0,Jakarta Timur
418000000.0,35.0,18.0,2.0,1.0,0.0,Jakarta Timur
495000000.0,33.0,17.0,2.0,1.0,0.0,Jakarta Timur
330000000.0,28.0,15.0,1.0,1.0,0.0,Jakarta Timur
418000000.0,35.0,18.0,2.0,1.0,0.0,Jakarta Timur
418000000.0,33.0,18.0,2.0,2.0,0.0,Jakarta Timur
1400000000.0,87.0,60.0,2.0,2.0,0.0,Jakarta Barat
2900000000.0,120.0,120.0,3.0,3.0,0.0,Jakarta Barat
5400000000.0,250.0,180.0,4.0,3.0,0.0,Jakarta Barat
2900000000.0,120.0,120.0,3.0,3.0,0.0,Jakarta Barat
5400000000.0,250.0,180.0,4.0,3.0,0.0,Jakarta Barat
3200000000.0,156.0,128.0,3.0,4.0,0.0,Jakarta Barat
2200000000.0,100.0,90.0,3.0,2.0,0.0,Jakarta Barat
2400000000.0,120.0,90.0,3.0,3.0,0.0,Jakarta Barat
3000000000.0,156.0,108.0,3.0,3.0,0.0,Jakarta Barat
4300000000.0,200.0,144.0,3.0,3.0,0.0,Jakarta Barat
2700000000.0,120.0,90.0,2.0,3.0,0.0,Jakarta Barat
2400000000.0,110.0,90.0,3.0,3.0,0.0,Jakarta Barat
3950000000.0,200.0,162.0,3.0,3.0,0.0,Jakarta Barat
3300000000.0,147.0,144.0,4.0,3.0,0.0,Jakarta Barat
3300000000.0,147.0,144.0,3.0,4.0,0.0,Jakarta Barat
3100000000.0,211.0,200.0,3.0,2.0,0.0,Jakarta Barat
1180000000.0,76.0,48.0,2.0,2.0,0.0,Jakarta Barat
2350000000.0,110.0,114.0,3.0,2.0,0.0,Jakarta Barat
4900000000.0,150.0,210.0,5.0,3.0,0.0,Jakarta Selatan
3200000000.0,241.0,216.0,4.0,3.0,1.0,Jakarta Selatan
1600000000.0,67.0,75.0,2.0,2.0,1.0,Jakarta Timur
2450000000.0,100.0,180.0,3.0,2.0,0.0,Jakarta Timur
2520000000.0,115.0,180.0,3.0,3.0,0.0,Jakarta Timur
1400000000.0,88.0,77.0,3.0,2.0,0.0,Jakarta Timur
2520000000.0,115.0,180.0,3.0,3.0,0.0,Jakarta Timur
1400000000.0,88.0,77.0,3.0,2.0,0.0,Jakarta Timur
2520000000.0,115.0,180.0,3.0,3.0,2.0,Jakarta Timur
2000000000.0,85.0,105.0,3.0,2.0,0.0,Jakarta Timur
1550000000.0,74.0,69.0,3.0,3.0,0.0,Jakarta Timur
2600000000.0,112.0,112.0,3.0,3.0,0.0,Jakarta Timur
1700000000.0,60.0,85.0,2.0,2.0,1.0,Jakarta Timur
1050000000.0,90.0,75.0,3.0,2.0,2.0,Jakarta Timur
2350000000.0,93.0,90.0,2.0,2.0,1.0,Jakarta Timur
2540000000.0,115.0,98.0,3.0,4.0,0.0,Jakarta Timur
2000000000.0,105.0,105.0,3.0,2.0,0.0,Jakarta Timur
4100000000.0,220.0,110.0,3.0,3.0,1.0,Jakarta Selatan
2600000000.0,200.0,150.0,4.0,2.0,0.0,Jakarta Selatan
6250000000.0,175.0,212.0,3.0,2.0,0.0,Jakarta Selatan
6600000000.0,320.0,204.0,4.0,2.0,1.0,Jakarta Selatan
5200000000.0,255.0,163.0,5.0,5.0,1.0,Jakarta Selatan
6800000000.0,250.0,200.0,4.0,3.0,0.0,Jakarta Selatan
3200000000.0,280.0,240.0,3.0,3.0,0.0,Jakarta Selatan
2520000000.0,200.0,150.0,4.0,3.0,1.0,Jakarta Selatan
506000000.0,43.0,23.0,2.0,2.0,0.0,Jakarta Pusat
1470000000.0,68.0,36.0,3.0,2.0,0.0,Jakarta Pusat
3800000000.0,250.0,163.0,3.0,3.0,1.0,Jakarta Pusat
1300000000.0,64.0,36.0,3.0,2.0,1.0,Jakarta Pusat
506000000.0,43.0,23.0,2.0,2.0,0.0,Jakarta Pusat
1470000000.0,68.0,36.0,3.0,2.0,0.0,Jakarta Pusat
1480000000.0,69.0,36.0,2.0,2.0,1.0,Jakarta Pusat
4800000000.0,200.0,144.0,3.0,3.0,1.0,Jakarta Barat
6200000000.0,300.0,144.0,4.0,3.0,2.0,Jakarta Barat
4900000000.0,220.0,144.0,3.0,3.0,0.0,Jakarta Barat
7190000000.0,250.0,180.0,5.0,3.0,2.0,Jakarta Barat
3990000000.0,200.0,136.0,4.0,3.0,1.0,Jakarta Barat
5100000000.0,240.0,160.0,4.0,3.0,2.0,Jakarta Barat
5200000000.0,200.0,150.0,3.0,3.0,2.0,Jakarta Barat
4900000000.0,250.0,144.0,3.0,2.0,2.0,Jakarta Barat
4600000000.0,200.0,200.0,4.0,2.0,0.0,Jakarta Barat
4850000000.0,300.0,144.0,5.0,4.0,0.0,Jakarta Barat
5200000000.0,300.0,200.0,4.0,4.0,1.0,Jakarta Barat
3990000000.0,200.0,136.0,3.0,3.0,1.0,Jakarta Barat
5000000000.0,250.0,144.0,4.0,3.0,2.0,Jakarta Barat
4850000000.0,300.0,144.0,4.0,4.0,0.0,Jakarta Barat
3990000000.0,180.0,136.0,4.0,3.0,1.0,Jakarta Barat
4500000000.0,250.0,144.0,5.0,3.0,0.0,Jakarta Barat
800000000.0,71.0,52.0,3.0,3.0,1.0,Jakarta Barat
1150000000.0,62.0,33.0,2.0,2.0,1.0,Jakarta Barat
1150000000.0,62.0,33.0,2.0,3.0,1.0,Jakarta Barat
1500000000.0,71.0,40.0,2.0,2.0,0.0,Jakarta Barat
2400000000.0,108.0,90.0,3.0,2.0,0.0,Jakarta Barat
2400000000.0,108.0,90.0,3.0,2.0,0.0,Jakarta Barat
4700000000.0,250.0,150.0,4.0,4.0,2.0,Jakarta Barat
3390000000.0,200.0,120.0,4.0,4.0,0.0,Jakarta Barat
4700000000.0,280.0,150.0,4.0,3.0,2.0,Jakarta Barat
3500000000.0,160.0,120.0,3.0,2.0,2.0,Jakarta Barat
3350000000.0,200.0,120.0,4.0,3.0,0.0,Jakarta Barat
3800000000.0,208.0,144.0,4.0,3.0,1.0,Jakarta Barat
1270000000.0,100.0,33.0,3.0,3.0,0.0,Jakarta Barat
1450000000.0,120.0,55.0,3.0,2.0,0.0,Jakarta Barat
1800000000.0,105.0,56.0,2.0,2.0,0.0,Jakarta Barat
4500000000.0,240.0,120.0,4.0,4.0,0.0,Jakarta Utara
5500000000.0,250.0,144.0,4.0,3.0,0.0,Jakarta Barat
2600000000.0,135.0,100.0,3.0,3.0,0.0,Jakarta Timur
3300000000.0,200.0,135.0,3.0,2.0,0.0,Jakarta Timur
2500000000.0,135.0,90.0,4.0,4.0,0.0,Jakarta Timur
709000000.0,57.0,37.0,3.0,3.0,1.0,Jakarta Timur
2600000000.0,135.0,100.0,3.0,3.0,0.0,Jakarta Timur
709000000.0,57.0,37.0,3.0,3.0,1.0,Jakarta Timur
2100000000.0,88.0,132.0,3.0,2.0,0.0,Jakarta Timur
2600000000.0,130.0,100.0,3.0,3.0,0.0,Jakarta Timur
2000000000.0,87.0,56.0,3.0,3.0,0.0,Jakarta Timur
1080000000.0,69.0,35.0,2.0,2.0,0.0,Jakarta Timur
3000000000.0,230.0,179.0,4.0,3.0,0.0,Jakarta Timur
1270000000.0,66.0,36.0,3.0,3.0,1.0,Jakarta Timur
3100000000.0,180.0,210.0,3.0,3.0,0.0,Jakarta Timur
5900000000.0,240.0,180.0,4.0,3.0,0.0,Jakarta Utara
7000000000.0,168.0,120.0,3.0,3.0,0.0,Jakarta Utara
440000000.0,42.0,21.0,2.0,2.0,0.0,Jakarta Utara
5600000000.0,225.0,220.0,3.0,2.0,0.0,Jakarta Utara
640000000.0,60.0,36.0,2.0,2.0,0.0,Jakarta Timur
2090000000.0,90.0,58.0,2.0,3.0,2.0,Jakarta Timur
1140000000.0,71.0,36.0,3.0,3.0,0.0,Jakarta Timur
2090000000.0,90.0,76.0,3.0,3.0,0.0,Jakarta Timur
935000000.0,90.0,44.0,2.0,2.0,1.0,Jakarta Timur
1140000000.0,71.0,36.0,2.0,2.0,1.0,Jakarta Timur
4550000000.0,180.0,153.0,5.0,4.0,2.0,Jakarta Timur
1880000000.0,300.0,160.0,5.0,3.0,1.0,Jakarta Barat
780000000.0,68.0,37.0,3.0,3.0,0.0,Jakarta Timur
780000000.0,68.0,37.0,3.0,3.0,0.0,Jakarta Timur
858000000.0,63.0,39.0,3.0,3.0,0.0,Jakarta Timur
780000000.0,68.0,37.0,3.0,3.0,0.0,Jakarta Timur
1900000000.0,87.0,56.0,3.0,3.0,1.0,Jakarta Timur
1100000000.0,56.0,39.0,2.0,2.0,0.0,Jakarta Timur
858000000.0,63.0,39.0,3.0,3.0,0.0,Jakarta Timur
783000000.0,63.0,32.0,2.0,2.0,0.0,Jakarta Timur
859000000.0,63.0,39.0,2.0,2.0,0.0,Jakarta Timur
443000000.0,37.0,19.0,2.0,2.0,0.0,Jakarta Timur
780000000.0,60.0,33.0,2.0,2.0,1.0,Jakarta Timur
4650000000.0,288.0,120.0,3.0,2.0,0.0,Jakarta Selatan
562000000.0,42.0,22.0,2.0,2.0,0.0,Jakarta Barat
528000000.0,42.0,22.0,2.0,2.0,0.0,Jakarta Barat
562000000.0,42.0,22.0,2.0,2.0,0.0,Jakarta Barat
528000000.0,42.0,22.0,2.0,2.0,0.0,Jakarta Barat
562000000.0,42.0,22.0,2.0,2.0,0.0,Jakarta Barat
921000000.0,67.0,34.0,3.0,3.0,1.0,Jakarta Barat
869000000.0,62.0,32.0,2.0,2.0,0.0,Jakarta Barat
998000000.0,67.0,34.0,3.0,2.0,0.0,Jakarta Barat
920000000.0,67.0,34.0,2.0,2.0,0.0,Jakarta Barat
2340000000.0,120.0,97.0,3.0,2.0,1.0,Jakarta Barat
895000000.0,66.0,34.0,2.0,2.0,1.0,Jakarta Barat
5700000000.0,225.0,190.0,3.0,3.0,0.0,Jakarta Utara
782000000.0,68.0,33.0,2.0,2.0,0.0,Jakarta Timur
782000000.0,68.0,33.0,2.0,2.0,0.0,Jakarta Timur
1000000000.0,90.0,44.0,2.0,2.0,0.0,Jakarta Timur
2200000000.0,160.0,108.0,4.0,2.0,0.0,Jakarta Timur
2520000000.0,115.0,180.0,3.0,3.0,2.0,Jakarta Timur
2000000000.0,92.0,98.0,3.0,3.0,0.0,Jakarta Timur
2000000000.0,92.0,98.0,3.0,3.0,0.0,Jakarta Timur
764000000.0,56.0,32.0,2.0,1.0,0.0,Jakarta Timur
485000000.0,37.0,25.0,2.0,2.0,0.0,Jakarta Timur
764000000.0,56.0,32.0,2.0,1.0,0.0,Jakarta Timur
485000000.0,37.0,25.0,2.0,2.0,0.0,Jakarta Timur
762000000.0,56.0,30.0,2.0,2.0,1.0,Jakarta Timur
762000000.0,56.0,30.0,2.0,2.0,1.0,Jakarta Timur
389000000.0,38.0,16.0,2.0,1.0,0.0,Jakarta Timur
625000000.0,60.0,30.0,2.0,2.0,1.0,Jakarta Timur
477000000.0,40.0,22.0,2.0,2.0,0.0,Jakarta Pusat
477000000.0,40.0,22.0,2.0,2.0,0.0,Jakarta Pusat
477000000.0,40.0,22.0,2.0,2.0,0.0,Jakarta Pusat
477000000.0,40.0,22.0,2.0,2.0,0.0,Jakarta Pusat
599000000.0,44.0,31.0,2.0,2.0,0.0,Jakarta Pusat
534000000.0,42.0,27.0,2.0,2.0,0.0,Jakarta Pusat
500000000.0,43.0,23.0,2.0,2.0,0.0,Jakarta Pusat
444000000.0,42.0,27.0,2.0,2.0,0.0,Jakarta Pusat
3000000000.0,172.0,122.0,4.0,4.0,2.0,Jakarta Selatan
1900000000.0,150.0,67.0,3.0,3.0,2.0,Jakarta Selatan
4190000000.000001,186.0,152.0,4.0,3.0,0.0,Jakarta Selatan
4190000000.000001,186.0,152.0,4.0,3.0,0.0,Jakarta Selatan
4400000000.0,186.0,162.0,4.0,3.0,1.0,Jakarta Selatan
2400000000.0,220.0,169.0,4.0,2.0,2.0,Jakarta Selatan
1900000000.0,150.0,90.0,3.0,3.0,0.0,Jakarta Selatan
2640000000.0,140.0,110.0,4.0,4.0,1.0,Jakarta Selatan
1950000000.0,150.0,92.0,3.0,3.0,0.0,Jakarta Selatan
1050000000.0,100.0,53.0,3.0,3.0,0.0,Jakarta Selatan
4800000000.0,300.0,180.0,4.0,3.0,0.0,Jakarta Selatan
2700000000.0,150.0,126.0,4.0,4.0,0.0,Jakarta Selatan
2900000000.0,170.0,116.0,4.0,4.0,0.0,Jakarta Selatan
2850000000.0,150.0,114.0,3.0,3.0,0.0,Jakarta Selatan
2550000000.0,150.0,101.0,4.0,4.0,2.0,Jakarta Selatan
595000000.0,52.0,72.0,3.0,1.0,1.0,Jakarta Selatan
1400000000.0,84.0,80.0,3.0,3.0,2.0,Jakarta Selatan
1550000000.0,130.0,94.0,3.0,3.0,0.0,Jakarta Timur
920000000.0,65.0,69.0,3.0,3.0,1.0,Jakarta Timur
3650000000.0,200.0,109.0,4.0,3.0,0.0,Jakarta Selatan
3650000000.0,126.0,104.0,3.0,2.0,1.0,Jakarta Selatan
3450000000.0,200.0,94.0,4.0,4.0,0.0,Jakarta Selatan
3450000000.0,200.0,94.0,4.0,3.0,0.0,Jakarta Selatan
3650000000.0,200.0,109.0,4.0,3.0,0.0,Jakarta Selatan
3650000000.0,142.0,127.0,3.0,3.0,0.0,Jakarta Selatan
1970000000.0,120.0,79.0,3.0,3.0,0.0,Jakarta Selatan
5000000000.0,300.0,160.0,4.0,2.0,1.0,Jakarta Utara
4700000000.0,150.0,200.0,3.0,3.0,0.0,Jakarta Utara
451000000.0,37.0,20.0,2.0,1.0,0.0,Jakarta Pusat
568000000.0,40.0,21.0,2.0,1.0,0.0,Jakarta Pusat
700000000.0,70.0,62.0,3.0,2.0,1.0,Jakarta Timur
1280000000.0,80.0,85.0,3.0,2.0,2.0,Jakarta Timur
900000000.0,69.0,74.0,3.0,2.0,2.0,Jakarta Timur
3600000000.0,150.0,120.0,3.0,3.0,1.0,Jakarta Barat
3750000000.0,270.0,220.0,4.0,4.0,0.0,Jakarta Barat
3700000000.0,131.0,120.0,3.0,3.0,0.0,Jakarta Barat
3000000000.0,120.0,206.0,5.0,2.0,2.0,Jakarta Timur
3200000000.0,231.0,216.0,4.0,4.0,1.0,Jakarta Timur
2700000000.0,250.0,171.0,3.0,3.0,1.0,Jakarta Timur
2400000000.0,150.0,106.0,3.0,3.0,0.0,Jakarta Timur
2520000000.0,115.0,180.0,3.0,3.0,2.0,Jakarta Timur
1500000000.0,110.0,66.0,3.0,2.0,0.0,Jakarta Timur
2340000000.0,120.0,97.0,3.0,2.0,1.0,Jakarta Barat
1100000000.0,100.0,78.0,2.0,1.0,0.0,Jakarta Barat
1900000000.0,135.0,65.0,3.0,3.0,0.0,Jakarta Barat
1100000000.0,50.0,68.0,3.0,1.0,0.0,Jakarta Barat
1500000000.0,120.0,42.0,4.0,3.0,0.0,Jakarta Barat
1450000000.0,120.0,90.0,3.0,2.0,0.0,Jakarta Barat
4500000000.0,275.0,128.0,4.0,3.0,0.0,Jakarta Barat
4600000000.0,200.0,150.0,3.0,3.0,2.0,Jakarta Barat
5000000000.0,250.0,240.0,4.0,3.0,0.0,Jakarta Barat
1500000000.0,100.0,72.0,3.0,2.0,0.0,Jakarta Barat
4200000000.0,240.0,160.0,2.0,3.0,0.0,Jakarta Barat
1600000000.0,70.0,90.0,3.0,2.0,0.0,Jakarta Barat
525000000.0,44.0,24.0,2.0,1.0,0.0,Jakarta Utara
475000000.0,33.0,21.0,2.0,1.0,0.0,Jakarta Utara
477000000.0,40.0,22.0,2.0,2.0,0.0,Jakarta Pusat
477000000.0,40.0,22.0,2.0,2.0,0.0,Jakarta Pusat
2750000000.0,220.0,144.0,5.0,3.0,0.0,Jakarta Barat
2750000000.0,220.0,144.0,5.0,3.0,0.0,Jakarta Barat
2500000000.0,150.0,74.0,3.0,3.0,0.0,Jakarta Timur
1300000000.0,60.0,71.0,3.0,2.0,0.0,Jakarta Timur
1100000000.0,65.0,55.0,2.0,2.0,0.0,Jakarta Barat
1500000000.0,180.0,133.0,4.0,2.0,0.0,Jakarta Selatan
2550000000.0,125.0,145.0,4.0,3.0,2.0,Jakarta Timur
2050000000.0,100.0,90.0,3.0,2.0,0.0,Jakarta Barat
725000000.0,64.0,34.0,2.0,2.0,0.0,Jakarta Utara
1050000000.0,70.0,56.0,3.0,2.0,0.0,Jakarta Timur
1050000000.0,70.0,56.0,3.0,2.0,0.0,Jakarta Timur
919000000.0,60.0,69.0,3.0,2.0,0.0,Jakarta Timur
1500000000.0,90.0,45.0,2.0,3.0,0.0,Jakarta Barat
2300000000.0,220.0,110.0,2.0,3.0,0.0,Jakarta Barat
3200000000.0,215.0,96.0,5.0,4.0,0.0,Jakarta Barat
2500000000.0,146.0,150.0,3.0,2.0,1.0,Jakarta Barat
3800000000.0,156.0,196.0,3.0,2.0,0.0,Jakarta Barat
3480000000.0,200.0,144.0,4.0,3.0,1.0,Jakarta Barat
3950000000.0,250.0,208.0,4.0,3.0,0.0,Jakarta Selatan
4500000000.0,200.0,162.0,4.0,3.0,1.0,Jakarta Barat
3800000000.0,188.0,248.0,3.0,3.0,1.0,Jakarta Barat
2500000000.0,150.0,105.0,3.0,3.0,2.0,Jakarta Barat
3770000000.0,120.0,121.0,3.0,1.0,0.0,Jakarta Selatan
885000000.0,96.0,48.0,4.0,1.0,0.0,Jakarta Barat
3800000000.0,170.0,119.0,13.0,15.0,0.0,Jakarta Barat
2600000000.0,220.0,77.0,4.0,3.0,0.0,Jakarta Utara
2250000000.0,200.0,115.0,6.0,3.0,0.0,Jakarta Utara
3250000000.0,100.0,178.0,1.0,1.0,1.0,Jakarta Utara
3300000000.0,150.0,90.0,3.0,2.0,0.0,Jakarta Barat
1600000000.0,100.0,68.0,4.0,3.0,2.0,Jakarta Timur
2110000000.0,105.0,83.0,3.0,2.0,0.0,Jakarta Selatan
1370000000.0,160.0,120.0,4.0,2.0,0.0,Jakarta Barat
4100000000.0,220.0,108.0,4.0,4.0,1.0,Jakarta Selatan
3900000000.0,165.0,195.0,4.0,4.0,0.0,Jakarta Selatan
1550000000.0,133.0,108.0,2.0,2.0,0.0,Jakarta Timur
3800000000.0,250.0,220.0,4.0,3.0,1.0,Jakarta Barat
565000000.0,38.0,32.0,2.0,1.0,1.0,Jakarta Timur
3200000000.0,200.0,150.0,6.0,4.0,0.0,Jakarta Barat
3830000000.0,135.0,105.0,3.0,3.0,2.0,Tangerang
